"Game","Season","Team","Goals","Conference","Status","Win","Opponent","OpponentGoals","OpponentConference"
433,"20152016","Yale",2,"ECAC","Home","Loss","Princeton",4,"ECAC"
433,"20152016","Princeton",4,"ECAC","Away","Win","Yale",2,"ECAC"
434,"20152016","Boston College",3,"Hockey East","Home","Tie","Northeastern",3,"Hockey East"
434,"20152016","Northeastern",3,"Hockey East","Away","Tie","Boston College",3,"Hockey East"
435,"20152016","Boston University",5,"Hockey East","Home","Win","Vermont",3,"Hockey East"
435,"20152016","Vermont",3,"Hockey East","Away","Loss","Boston University",5,"Hockey East"
436,"20152016","Notre Dame",5,"Hockey East","Home","Win","Massachusetts",1,"Hockey East"
436,"20152016","Massachusetts",1,"Hockey East","Away","Loss","Notre Dame",5,"Hockey East"
437,"20152016","Providence",4,"Hockey East","Home","Win","Merrimack",0,"Hockey East"
437,"20152016","Merrimack",0,"Hockey East","Away","Loss","Providence",4,"Hockey East"
438,"20152016","Connecticut",4,"Hockey East","Home","Win","Massachusetts-Lowell",3,"Hockey East"
438,"20152016","Massachusetts-Lowell",3,"Hockey East","Away","Loss","Connecticut",4,"Hockey East"
439,"20152016","New Hampshire",5,"Hockey East","Home","Win","Maine",2,"Hockey East"
439,"20152016","Maine",2,"Hockey East","Away","Loss","New Hampshire",5,"Hockey East"
440,"20152016","Colorado College",3,"NCHC","Home","Win","Miami",2,"NCHC"
440,"20152016","Miami",2,"NCHC","Away","Loss","Colorado College",3,"NCHC"
441,"20152016","St. Cloud State",2,"NCHC","Home","Loss","Nebraska-Omaha",7,"NCHC"
441,"20152016","Nebraska-Omaha",7,"NCHC","Away","Win","St. Cloud State",2,"NCHC"
442,"20152016","Minnesota-Duluth",6,"NCHC","Home","Win","Western Michigan",2,"NCHC"
442,"20152016","Western Michigan",2,"NCHC","Away","Loss","Minnesota-Duluth",6,"NCHC"
443,"20152016","North Dakota",4,"NCHC","Home","Win","Denver",0,"NCHC"
443,"20152016","Denver",0,"NCHC","Away","Loss","North Dakota",4,"NCHC"
444,"20152016","Bowling Green",2,"WCHA","Home","Tie","Minnesota State",2,"WCHA"
444,"20152016","Minnesota State",2,"WCHA","Away","Tie","Bowling Green",2,"WCHA"
445,"20152016","Ferris State",2,"WCHA","Home","Win","Bemidji State",1,"WCHA"
445,"20152016","Bemidji State",1,"WCHA","Away","Loss","Ferris State",2,"WCHA"
446,"20152016","Michigan Tech",2,"WCHA","Home","Loss","Alaska-Anchorage",3,"WCHA"
446,"20152016","Alaska-Anchorage",3,"WCHA","Away","Win","Michigan Tech",2,"WCHA"
447,"20152016","Alaska",0,"WCHA","Home","Loss","Lake Superior",2,"WCHA"
447,"20152016","Lake Superior",2,"WCHA","Away","Win","Alaska",0,"WCHA"
448,"20152016","Alabama-Huntsville",1,"WCHA","Home","Tie","Northern Michigan",1,"WCHA"
448,"20152016","Northern Michigan",1,"WCHA","Away","Tie","Alabama-Huntsville",1,"WCHA"
449,"20152016","Northeastern",3,"Hockey East","Home","Loss","Boston College",4,"Hockey East"
449,"20152016","Boston College",4,"Hockey East","Away","Win","Northeastern",3,"Hockey East"
450,"20152016","Massachusetts-Lowell",1,"Hockey East","Home","Loss","Connecticut",2,"Hockey East"
450,"20152016","Connecticut",2,"Hockey East","Away","Win","Massachusetts-Lowell",1,"Hockey East"
451,"20152016","Boston College",3,"Hockey East","Home","Loss","Notre Dame",4,"Hockey East"
451,"20152016","Notre Dame",4,"Hockey East","Away","Win","Boston College",3,"Hockey East"
452,"20152016","Providence",4,"Hockey East","Home","Win","Brown",1,"ECAC"
452,"20152016","Brown",1,"ECAC","Away","Loss","Providence",4,"Hockey East"
453,"20152016","American International",4,"Atlantic Hockey","Home","Win","Army",3,"Atlantic Hockey"
453,"20152016","Army",3,"Atlantic Hockey","Away","Loss","American International",4,"Atlantic Hockey"
454,"20152016","Bentley",1,"Atlantic Hockey","Home","Tie","Holy Cross",1,"Atlantic Hockey"
454,"20152016","Holy Cross",1,"Atlantic Hockey","Away","Tie","Bentley",1,"Atlantic Hockey"
455,"20152016","RIT",0,"Atlantic Hockey","Home","Loss","Niagara",2,"Atlantic Hockey"
455,"20152016","Niagara",2,"Atlantic Hockey","Away","Win","RIT",0,"Atlantic Hockey"
456,"20152016","Michigan State",4,"Big Ten","Home","Win","Wisconsin",3,"Big Ten"
456,"20152016","Wisconsin",3,"Big Ten","Away","Loss","Michigan State",4,"Big Ten"
457,"20152016","Michigan",8,"Big Ten","Home","Win","Minnesota",3,"Big Ten"
457,"20152016","Minnesota",3,"Big Ten","Away","Loss","Michigan",8,"Big Ten"
458,"20152016","Connecticut",3,"Hockey East","Home","Tie","Merrimack",3,"Hockey East"
458,"20152016","Merrimack",3,"Hockey East","Away","Tie","Connecticut",3,"Hockey East"
459,"20152016","Denver",2,"NCHC","Home","Loss","St. Cloud State",5,"NCHC"
459,"20152016","St. Cloud State",5,"NCHC","Away","Win","Denver",2,"NCHC"
460,"20152016","Minnesota-Duluth",0,"NCHC","Home","Loss","North Dakota",3,"NCHC"
460,"20152016","North Dakota",3,"NCHC","Away","Win","Minnesota-Duluth",0,"NCHC"
461,"20152016","Western Michigan",7,"NCHC","Home","Win","Colorado College",3,"NCHC"
461,"20152016","Colorado College",3,"NCHC","Away","Loss","Western Michigan",7,"NCHC"
462,"20152016","Bemidji State",1,"WCHA","Home","Loss","Bowling Green",4,"WCHA"
462,"20152016","Bowling Green",4,"WCHA","Away","Win","Bemidji State",1,"WCHA"
463,"20152016","Lake Superior",1,"WCHA","Home","Tie","Michigan Tech",1,"WCHA"
463,"20152016","Michigan Tech",1,"WCHA","Away","Tie","Lake Superior",1,"WCHA"
464,"20152016","Minnesota State",2,"WCHA","Home","Win","Alabama-Huntsville",1,"WCHA"
464,"20152016","Alabama-Huntsville",1,"WCHA","Away","Loss","Minnesota State",2,"WCHA"
465,"20152016","Northern Michigan",2,"WCHA","Home","Loss","Ferris State",4,"WCHA"
465,"20152016","Ferris State",4,"WCHA","Away","Win","Northern Michigan",2,"WCHA"
466,"20152016","Alaska-Anchorage",1,"WCHA","Home","Loss","Alaska",2,"WCHA"
466,"20152016","Alaska",2,"WCHA","Away","Win","Alaska-Anchorage",1,"WCHA"
467,"20152016","Penn State",6,"Big Ten","Home","Win","Princeton",3,"ECAC"
467,"20152016","Princeton",3,"ECAC","Away","Loss","Penn State",6,"Big Ten"
468,"20152016","Rensselaer",5,"ECAC","Home","Win","Arizona State",1,"Independent"
468,"20152016","Arizona State",1,"Independent","Away","Loss","Rensselaer",5,"ECAC"
469,"20152016","Massachusetts",3,"Hockey East","Home","Loss","Union",4,"ECAC"
469,"20152016","Union",4,"ECAC","Away","Win","Massachusetts",3,"Hockey East"
470,"20152016","New Hampshire",6,"Hockey East","Home","Win","Dartmouth",3,"ECAC"
470,"20152016","Dartmouth",3,"ECAC","Away","Loss","New Hampshire",6,"Hockey East"
471,"20152016","Vermont",4,"Hockey East","Home","Win","St. Lawrence",0,"ECAC"
471,"20152016","St. Lawrence",0,"ECAC","Away","Loss","Vermont",4,"Hockey East"
472,"20152016","Yale",3,"ECAC","Home","Win","Boston University",2,"Hockey East"
472,"20152016","Boston University",2,"Hockey East","Away","Loss","Yale",3,"ECAC"
473,"20152016","American International",3,"Atlantic Hockey","Home","Win","Army",2,"Atlantic Hockey"
473,"20152016","Army",2,"Atlantic Hockey","Away","Loss","American International",3,"Atlantic Hockey"
474,"20152016","Bentley",1,"Atlantic Hockey","Home","Loss","Holy Cross",2,"Atlantic Hockey"
474,"20152016","Holy Cross",2,"Atlantic Hockey","Away","Win","Bentley",1,"Atlantic Hockey"
475,"20152016","Niagara",2,"Atlantic Hockey","Home","Loss","RIT",4,"Atlantic Hockey"
475,"20152016","RIT",4,"Atlantic Hockey","Away","Win","Niagara",2,"Atlantic Hockey"
476,"20152016","Robert Morris",6,"Atlantic Hockey","Home","Win","Canisius",0,"Atlantic Hockey"
476,"20152016","Canisius",0,"Atlantic Hockey","Away","Loss","Robert Morris",6,"Atlantic Hockey"
477,"20152016","Michigan State",0,"Big Ten","Home","Loss","Wisconsin",3,"Big Ten"
477,"20152016","Wisconsin",3,"Big Ten","Away","Win","Michigan State",0,"Big Ten"
478,"20152016","Michigan",2,"Big Ten","Home","Loss","Minnesota",3,"Big Ten"
478,"20152016","Minnesota",3,"Big Ten","Away","Win","Michigan",2,"Big Ten"
479,"20152016","Denver",2,"NCHC","Home","Loss","St. Cloud State",6,"NCHC"
479,"20152016","St. Cloud State",6,"NCHC","Away","Win","Denver",2,"NCHC"
480,"20152016","Minnesota-Duluth",0,"NCHC","Home","Loss","North Dakota",3,"NCHC"
480,"20152016","North Dakota",3,"NCHC","Away","Win","Minnesota-Duluth",0,"NCHC"
481,"20152016","Western Michigan",5,"NCHC","Home","Win","Colorado College",3,"NCHC"
481,"20152016","Colorado College",3,"NCHC","Away","Loss","Western Michigan",5,"NCHC"
482,"20152016","Bemidji State",0,"WCHA","Home","Loss","Bowling Green",2,"WCHA"
482,"20152016","Bowling Green",2,"WCHA","Away","Win","Bemidji State",0,"WCHA"
483,"20152016","Lake Superior",2,"WCHA","Home","Loss","Michigan Tech",6,"WCHA"
483,"20152016","Michigan Tech",6,"WCHA","Away","Win","Lake Superior",2,"WCHA"
484,"20152016","Minnesota State",4,"WCHA","Home","Win","Alabama-Huntsville",1,"WCHA"
484,"20152016","Alabama-Huntsville",1,"WCHA","Away","Loss","Minnesota State",4,"WCHA"
485,"20152016","Northern Michigan",3,"WCHA","Home","Win","Ferris State",2,"WCHA"
485,"20152016","Ferris State",2,"WCHA","Away","Loss","Northern Michigan",3,"WCHA"
486,"20152016","Alaska-Anchorage",1,"WCHA","Home","Tie","Alaska",1,"WCHA"
486,"20152016","Alaska",1,"WCHA","Away","Tie","Alaska-Anchorage",1,"WCHA"
487,"20152016","Quinnipiac",1,"ECAC","Home","Loss","Boston University",4,"Hockey East"
487,"20152016","Boston University",4,"Hockey East","Away","Win","Quinnipiac",1,"ECAC"
488,"20152016","Rensselaer",4,"ECAC","Home","Win","Arizona State",1,"Independent"
488,"20152016","Arizona State",1,"Independent","Away","Loss","Rensselaer",4,"ECAC"
489,"20152016","St. Lawrence",4,"ECAC","Home","Win","Vermont",1,"Hockey East"
489,"20152016","Vermont",1,"Hockey East","Away","Loss","St. Lawrence",4,"ECAC"
490,"20152016","Canisius",6,"Atlantic Hockey","Home","Win","Robert Morris",2,"Atlantic Hockey"
490,"20152016","Robert Morris",2,"Atlantic Hockey","Away","Loss","Canisius",6,"Atlantic Hockey"
491,"20152016","Alabama-Huntsville",2,"WCHA","Home","Loss","Colorado College",5,"NCHC"
491,"20152016","Colorado College",5,"NCHC","Away","Win","Alabama-Huntsville",2,"WCHA"
492,"20152016","Northeastern",2,"Hockey East","Home","Win","Michigan State",1,"Big Ten"
492,"20152016","Michigan State",1,"Big Ten","Away","Loss","Northeastern",2,"Hockey East"
493,"20152016","Alabama-Huntsville",2,"WCHA","Home","Win","Colorado College",1,"NCHC"
493,"20152016","Colorado College",1,"NCHC","Away","Loss","Alabama-Huntsville",2,"WCHA"
494,"20152016","Nebraska-Omaha",3,"NCHC","Home","Win","Arizona State",1,"Independent"
494,"20152016","Arizona State",1,"Independent","Away","Loss","Nebraska-Omaha",3,"NCHC"
495,"20152016","Merrimack",4,"Hockey East","Home","Win","Canisius",1,"Atlantic Hockey"
495,"20152016","Canisius",1,"Atlantic Hockey","Away","Loss","Merrimack",4,"Hockey East"
496,"20152016","Union",3,"ECAC","Home","Win","Vermont",2,"Hockey East"
496,"20152016","Vermont",2,"Hockey East","Away","Loss","Union",3,"ECAC"
497,"20152016","Nebraska-Omaha",6,"NCHC","Home","Win","Arizona State",0,"Independent"
497,"20152016","Arizona State",0,"Independent","Away","Loss","Nebraska-Omaha",6,"NCHC"
498,"20152016","Boston College",2,"Hockey East","Neutral","Loss","Ohio State",3,"Big Ten"
498,"20152016","Ohio State",3,"Big Ten","Neutral","Win","Boston College",2,"Hockey East"
499,"20152016","Cornell",2,"ECAC","Neutral","Win","Providence",1,"Hockey East"
499,"20152016","Providence",1,"Hockey East","Neutral","Loss","Cornell",2,"ECAC"
500,"20152016","Clarkson",0,"ECAC","Neutral","Loss","Massachusetts-Lowell",3,"Hockey East"
500,"20152016","Massachusetts-Lowell",3,"Hockey East","Neutral","Win","Clarkson",0,"ECAC"
501,"20152016","Penn State",4,"Big Ten","Neutral","Loss","Robert Morris",6,"Atlantic Hockey"
501,"20152016","Robert Morris",6,"Atlantic Hockey","Neutral","Win","Penn State",4,"Big Ten"
502,"20152016","Princeton",0,"ECAC","Home","Loss","Quinnipiac",6,"ECAC"
502,"20152016","Quinnipiac",6,"ECAC","Away","Win","Princeton",0,"ECAC"
503,"20152016","Army",3,"Atlantic Hockey","Home","Win","Merrimack",2,"Hockey East"
503,"20152016","Merrimack",2,"Hockey East","Away","Loss","Army",3,"Atlantic Hockey"
504,"20152016","Maine",4,"Hockey East","Home","Loss","New Hampshire",5,"Hockey East"
504,"20152016","New Hampshire",5,"Hockey East","Away","Win","Maine",4,"Hockey East"
505,"20152016","Cornell",0,"ECAC","Neutral","Loss","Ohio State",8,"Big Ten"
505,"20152016","Ohio State",8,"Big Ten","Neutral","Win","Cornell",0,"ECAC"
506,"20152016","Providence",2,"Hockey East","Neutral","Win","Boston College",1,"Hockey East"
506,"20152016","Boston College",1,"Hockey East","Neutral","Loss","Providence",2,"Hockey East"
507,"20152016","Michigan Tech",3,"WCHA","Neutral","Win","Michigan State",2,"Big Ten"
507,"20152016","Michigan State",2,"Big Ten","Neutral","Loss","Michigan Tech",3,"WCHA"
508,"20152016","Michigan",3,"Big Ten","Neutral","Win","Northern Michigan",2,"WCHA"
508,"20152016","Northern Michigan",2,"WCHA","Neutral","Loss","Michigan",3,"Big Ten"
509,"20152016","Brown",7,"ECAC","Neutral","Win","Colgate",5,"ECAC"
509,"20152016","Colgate",5,"ECAC","Neutral","Loss","Brown",7,"ECAC"
510,"20152016","Vermont",1,"Hockey East","Home","Win","Lake Superior",0,"WCHA"
510,"20152016","Lake Superior",0,"WCHA","Away","Loss","Vermont",1,"Hockey East"
511,"20152016","Penn State",5,"Big Ten","Neutral","Win","Clarkson",1,"ECAC"
511,"20152016","Clarkson",1,"ECAC","Neutral","Loss","Penn State",5,"Big Ten"
512,"20152016","Massachusetts-Lowell",3,"Hockey East","Neutral","Loss","Robert Morris",5,"Atlantic Hockey"
512,"20152016","Robert Morris",5,"Atlantic Hockey","Neutral","Win","Massachusetts-Lowell",3,"Hockey East"
513,"20152016","Quinnipiac",4,"ECAC","Home","Win","Princeton",3,"ECAC"
513,"20152016","Princeton",3,"ECAC","Away","Loss","Quinnipiac",4,"ECAC"
514,"20152016","Bowling Green",0,"WCHA","Home","Loss","Western Michigan",1,"NCHC"
514,"20152016","Western Michigan",1,"NCHC","Away","Win","Bowling Green",0,"WCHA"
515,"20152016","New Hampshire",7,"Hockey East","Home","Win","Maine",0,"Hockey East"
515,"20152016","Maine",0,"Hockey East","Away","Loss","New Hampshire",7,"Hockey East"
516,"20152016","Michigan State",1,"Big Ten","Neutral","Loss","Northern Michigan",2,"WCHA"
516,"20152016","Northern Michigan",2,"WCHA","Neutral","Win","Michigan State",1,"Big Ten"
517,"20152016","Michigan Tech",2,"WCHA","Neutral","Loss","Michigan",4,"Big Ten"
517,"20152016","Michigan",4,"Big Ten","Neutral","Win","Michigan Tech",2,"WCHA"
518,"20152016","Brown",0,"ECAC","Neutral","Loss","Lake Superior",3,"WCHA"
518,"20152016","Lake Superior",3,"WCHA","Neutral","Win","Brown",0,"ECAC"
519,"20152016","Vermont",4,"Hockey East","Home","Win","Colgate",1,"ECAC"
519,"20152016","Colgate",1,"ECAC","Away","Loss","Vermont",4,"Hockey East"
520,"20152016","Denver",1,"NCHC","Home","Tie","Notre Dame",1,"Hockey East"
520,"20152016","Notre Dame",1,"Hockey East","Away","Tie","Denver",1,"NCHC"
521,"20152016","St. Cloud State",6,"NCHC","Home","Win","Arizona State",1,"Independent"
521,"20152016","Arizona State",1,"Independent","Away","Loss","St. Cloud State",6,"NCHC"
522,"20152016","North Dakota",1,"NCHC","Home","Win","Alabama-Huntsville",0,"WCHA"
522,"20152016","Alabama-Huntsville",0,"WCHA","Away","Loss","North Dakota",1,"NCHC"
523,"20152016","Harvard",7,"ECAC","Neutral","Win","Ferris State",3,"WCHA"
523,"20152016","Ferris State",3,"WCHA","Neutral","Loss","Harvard",7,"ECAC"
524,"20152016","Minnesota",3,"Big Ten","Home","Win","Connecticut",2,"Hockey East"
524,"20152016","Connecticut",2,"Hockey East","Away","Loss","Minnesota",3,"Big Ten"
525,"20152016","Air Force",3,"Atlantic Hockey","Home","Win","Bentley",2,"Atlantic Hockey"
525,"20152016","Bentley",2,"Atlantic Hockey","Away","Loss","Air Force",3,"Atlantic Hockey"
526,"20152016","American International",3,"Atlantic Hockey","Home","Win","Canisius",1,"Atlantic Hockey"
526,"20152016","Canisius",1,"Atlantic Hockey","Away","Loss","American International",3,"Atlantic Hockey"
527,"20152016","RIT",4,"Atlantic Hockey","Home","Win","Mercyhurst",2,"Atlantic Hockey"
527,"20152016","Mercyhurst",2,"Atlantic Hockey","Away","Loss","RIT",4,"Atlantic Hockey"
528,"20152016","Sacred Heart",5,"Atlantic Hockey","Home","Win","Niagara",0,"Atlantic Hockey"
528,"20152016","Niagara",0,"Atlantic Hockey","Away","Loss","Sacred Heart",5,"Atlantic Hockey"
529,"20152016","Alaska",5,"WCHA","Home","Loss","Bemidji State",6,"WCHA"
529,"20152016","Bemidji State",6,"WCHA","Away","Win","Alaska",5,"WCHA"
530,"20152016","Army",1,"Atlantic Hockey","Home","Loss","Massachusetts",2,"Hockey East"
530,"20152016","Massachusetts",2,"Hockey East","Away","Win","Army",1,"Atlantic Hockey"
531,"20152016","Bowling Green",6,"WCHA","Home","Win","Clarkson",3,"ECAC"
531,"20152016","Clarkson",3,"ECAC","Away","Loss","Bowling Green",6,"WCHA"
532,"20152016","Denver",2,"NCHC","Home","Tie","Notre Dame",2,"Hockey East"
532,"20152016","Notre Dame",2,"Hockey East","Away","Tie","Denver",2,"NCHC"
533,"20152016","Holy Cross",4,"Atlantic Hockey","Home","Win","Princeton",3,"ECAC"
533,"20152016","Princeton",3,"ECAC","Away","Loss","Holy Cross",4,"Atlantic Hockey"
534,"20152016","Miami",2,"NCHC","Home","Loss","Rensselaer",3,"ECAC"
534,"20152016","Rensselaer",3,"ECAC","Away","Win","Miami",2,"NCHC"
535,"20152016","Northeastern",3,"Hockey East","Home","Tie","Quinnipiac",3,"ECAC"
535,"20152016","Quinnipiac",3,"ECAC","Away","Tie","Northeastern",3,"Hockey East"
536,"20152016","St. Cloud State",7,"NCHC","Home","Win","Arizona State",0,"Independent"
536,"20152016","Arizona State",0,"Independent","Away","Loss","St. Cloud State",7,"NCHC"
537,"20152016","North Dakota",4,"NCHC","Home","Win","Alabama-Huntsville",1,"WCHA"
537,"20152016","Alabama-Huntsville",1,"WCHA","Away","Loss","North Dakota",4,"NCHC"
538,"20152016","Vermont",3,"Hockey East","Home","Win","New Hampshire",2,"Hockey East"
538,"20152016","New Hampshire",2,"Hockey East","Away","Loss","Vermont",3,"Hockey East"
539,"20152016","Ferris State",5,"WCHA","Neutral","Win","Connecticut",2,"Hockey East"
539,"20152016","Connecticut",2,"Hockey East","Neutral","Loss","Ferris State",5,"WCHA"
540,"20152016","Minnesota",3,"Big Ten","Home","Loss","Harvard",4,"ECAC"
540,"20152016","Harvard",4,"ECAC","Away","Win","Minnesota",3,"Big Ten"
541,"20152016","Dartmouth",5,"ECAC","Home","Win","Robert Morris",1,"Atlantic Hockey"
541,"20152016","Robert Morris",1,"Atlantic Hockey","Away","Loss","Dartmouth",5,"ECAC"
542,"20152016","Union",3,"ECAC","Neutral","Win","Merrimack",2,"Hockey East"
542,"20152016","Merrimack",2,"Hockey East","Neutral","Loss","Union",3,"ECAC"
543,"20152016","Air Force",3,"Atlantic Hockey","Home","Loss","Bentley",5,"Atlantic Hockey"
543,"20152016","Bentley",5,"Atlantic Hockey","Away","Win","Air Force",3,"Atlantic Hockey"
544,"20152016","American International",1,"Atlantic Hockey","Home","Tie","Canisius",1,"Atlantic Hockey"
544,"20152016","Canisius",1,"Atlantic Hockey","Away","Tie","American International",1,"Atlantic Hockey"
545,"20152016","Mercyhurst",3,"Atlantic Hockey","Home","Loss","RIT",7,"Atlantic Hockey"
545,"20152016","RIT",7,"Atlantic Hockey","Away","Win","Mercyhurst",3,"Atlantic Hockey"
546,"20152016","Sacred Heart",2,"Atlantic Hockey","Home","Win","Niagara",1,"Atlantic Hockey"
546,"20152016","Niagara",1,"Atlantic Hockey","Away","Loss","Sacred Heart",2,"Atlantic Hockey"
547,"20152016","Alaska",1,"WCHA","Home","Tie","Bemidji State",1,"WCHA"
547,"20152016","Bemidji State",1,"WCHA","Away","Tie","Alaska",1,"WCHA"
548,"20152016","Bowling Green",2,"WCHA","Home","Loss","Clarkson",3,"ECAC"
548,"20152016","Clarkson",3,"ECAC","Away","Win","Bowling Green",2,"WCHA"
549,"20152016","Brown",4,"ECAC","Home","Win","Providence",3,"Hockey East"
549,"20152016","Providence",3,"Hockey East","Away","Loss","Brown",4,"ECAC"
550,"20152016","Miami",4,"NCHC","Home","Win","Rensselaer",2,"ECAC"
550,"20152016","Rensselaer",2,"ECAC","Away","Loss","Miami",4,"NCHC"
551,"20152016","Dartmouth",3,"ECAC","Home","Win","Merrimack",0,"Hockey East"
551,"20152016","Merrimack",0,"Hockey East","Away","Loss","Dartmouth",3,"ECAC"
552,"20152016","Union",5,"ECAC","Neutral","Win","Robert Morris",4,"Atlantic Hockey"
552,"20152016","Robert Morris",4,"Atlantic Hockey","Neutral","Loss","Union",5,"ECAC"
553,"20152016","American International",0,"Atlantic Hockey","Home","Loss","Holy Cross",2,"Atlantic Hockey"
553,"20152016","Holy Cross",2,"Atlantic Hockey","Away","Win","American International",0,"Atlantic Hockey"
554,"20152016","Arizona State",2,"Independent","Home","Loss","Connecticut",5,"Hockey East"
