Simulation,Team,Wins,Losses,Ties,HomeWins,HomeLosses,HomeTies,AwayWins,AwayLosses,AwayTies,NeutralWins,NeutralLosses,NeutralTies,Pct,AdjPct,OppWinPct,OppOppWinPct,SOS,RPI,Pairwise,PWRank
116,Bentley,13,18,6,6,7,2,7,11,4,0,0,0,0.43243243243243246,0.4505494505494506,0.4685307695052905,0.4788359791334873,0.4759505204375922,0.4696002529655568,17,44
116,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.4532486725224387,0.48097903467721514,0.47321453327387775,0.4676276629611887,16,45
116,American International,15,22,4,9,7,1,6,15,3,0,0,0,0.4146341463414634,0.42783505154639173,0.48430125999977874,0.48055149890244486,0.48160143200969835,0.46815983689387175,15,46
116,RIT,15,20,2,6,13,1,9,7,1,0,0,0,0.43243243243243246,0.42783505154639173,0.4866530421286494,0.47638833731721286,0.47926245466441514,0.46640560388490926,14,47
116,Vermont,10,20,7,3,10,4,7,10,3,0,0,0,0.36486486486486486,0.3756613756613757,0.48152581285781937,0.496811828054501,0.49253174379943016,0.4633141517649166,12,48
116,Sacred Heart,13,22,4,3,10,3,9,12,1,1,0,0,0.38461538461538464,0.4020100502512563,0.48729603674558714,0.4770090329531286,0.479889394015017,0.46041955807407686,11,49
116,Alabama-Huntsville,12,23,2,6,7,1,6,16,1,0,0,0,0.35135135135135137,0.36931818181818177,0.5131490570682121,0.4780321170332389,0.48786486024303144,0.45822819063681897,10,50
116,Arizona State,8,19,5,4,9,1,2,8,4,2,2,0,0.328125,0.32704402515723274,0.5009148982515977,0.4963346106995832,0.49761709121414727,0.45497382469991865,9,51
116,Ferris State,13,22,1,9,7,0,4,15,1,0,0,0,0.375,0.37724550898203596,0.4759630450007436,0.48253264192953865,0.480693154789476,0.45483124333761604,8,52
116,New Hampshire,10,20,6,6,10,2,4,9,4,0,1,0,0.3611111111111111,0.3575418994413409,0.4786038248367668,0.48811082697117747,0.4854488663735425,0.4534721246404921,7,53
116,Niagara,11,23,3,5,10,2,6,13,1,0,0,0,0.33783783783783783,0.3442622950819672,0.48794896629093837,0.4793891360392414,0.48178588850971654,0.44740499015277924,6,54
116,Brown,8,19,4,5,9,1,3,10,3,0,0,0,0.3225806451612903,0.3223684210526316,0.49104474892772476,0.4875309555933779,0.48851481772699495,0.44697821855840414,5,55
116,Lake Superior,10,22,4,4,10,1,5,11,3,1,1,0,0.3333333333333333,0.34444444444444444,0.46366859655662335,0.4853818867340522,0.47930216548437216,0.4455877352243902,4,56
116,Alaska,11,22,4,7,9,2,4,13,2,0,0,0,0.35135135135135137,0.34831460674157305,0.4608991676728119,0.48126448806067973,0.47556219835207675,0.44375030044945085,3,57
116,Rensselaer,6,27,4,3,12,1,3,12,3,0,3,0,0.21621621621621623,0.2216216216216216,0.5146745299582818,0.4879112103109433,0.49540493981219813,0.426959110264554,2,58
116,St. Lawrence,8,26,2,4,10,2,3,16,0,1,0,0,0.25,0.24855491329479767,0.4898572893745518,0.49204339025608645,0.49143128200925673,0.430712189830642,1,59
116,Alaska-Anchorage,4,26,4,1,13,3,3,13,1,0,0,0,0.17647058823529413,0.18023255813953487,0.44832209692219693,0.48174435817788835,0.4723861250262948,0.3993477333046048,0,60
117,St. Cloud State,25,9,6,16,3,2,8,4,4,1,2,0,0.7,0.6963350785340314,0.5570563836472752,0.5349854224132988,0.5411652915588122,0.5799577383026171,59,1
117,Notre Dame,28,10,2,14,6,1,11,2,1,3,2,0,0.725,0.7064676616915422,0.5299079341119481,0.534392499291765,0.5331368210414162,0.5764695312039478,57,2
117,Ohio State,26,10,5,13,4,3,11,5,2,2,1,0,0.6951219512195121,0.6930693069306931,0.5152520829609383,0.5316804560533553,0.5270805115874786,0.5685777104232822,56,3
117,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.47732365861890513,0.5025633538987223,0.4954962392203735,0.5681630599184249,56,4
117,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.5568012191864746,0.5269860938001669,0.5353343289083331,0.5640007466812498,56,5
117,Minnesota State,29,10,1,15,5,1,14,4,0,0,1,0,0.7375,0.73,0.5034137723769392,0.48817536811172557,0.49244212130598536,0.5518315909794891,54,6
117,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.555787851057182,0.5267593986476511,0.5348873653223197,0.5506982342721136,54,7
117,Providence,24,12,4,13,3,0,6,6,4,5,3,0,0.65,0.6578947368421053,0.5052084088470536,0.5054352603715442,0.5053717419446868,0.5435024906690415,52,8
117,Northeastern,23,10,5,14,4,2,7,4,3,2,2,0,0.6710526315789473,0.6612021857923498,0.48861336748206763,0.5002857669579439,0.4970174951046986,0.5380636677766114,51,9
117,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.5026482749325568,0.49382519472438813,0.4962956571826753,0.5319076067613521,49,10
117,Michigan,19,16,5,11,6,2,4,8,3,4,2,0,0.5375,0.5287958115183247,0.5531892899689763,0.5250553175432012,0.5329328298224183,0.53189857524639494,49,11
117,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5536135785045138,0.5297205826753576,0.5364106215075214,0.5330550925674227,48,12
117,Boston University,22,14,4,8,6,4,10,5,0,4,3,0,0.6,0.5911330049261084,0.5388540777466916,0.5003402057123731,0.5111240898819823,0.5311263186430139,47,13
117,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.5374104346496263,0.5248192074066808,0.5283447510347056,0.5308739478914137,47,14
117,North Dakota,17,13,10,10,5,6,6,7,4,1,1,0,0.55,0.5412371134020619,0.513121983238321,0.5326293127726642,0.5271672605030481,0.5306847237278016,45,15
117,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5499719439115173,0.5228980233631619,0.5304787211167014,0.5228590408375261,43,16
117,Boston College,21,15,3,11,5,2,10,6,0,0,4,1,0.5769230769230769,0.572538860103627,0.5329970489526062,0.5053334839790117,0.5130792821716181,0.5279441766546205,42,17
117,Mercyhurst,22,12,4,13,5,1,9,6,3,0,1,0,0.631578947368421,0.6324324324324324,0.46220759384496835,0.4883364965575061,0.48102040379799554,0.5188734109566048,41,18
117,Bowling Green,23,12,6,11,4,5,10,8,1,2,0,0,0.6341463414634146,0.635,0.4596981386400407,0.4916526831115401,0.4827054106595203,0.5207790579946402,40,19
117,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.5078714209513235,0.49329820917595496,0.4973787084730582,0.5168887799581456,40,20
117,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.4667442477185696,0.4884603940165495,0.4823798730531151,0.5146314394433017,39,21
117,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.4825471761445958,0.49800699314025554,0.49367824438147084,0.515336403493357,38,22
117,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.4641921172751735,0.48618148635508357,0.4800244630127088,0.5111547108958951,37,23
117,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.4976641867286596,0.5319592829954406,0.5223566560407419,0.5118792238741319,36,24
117,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.4942322845070996,0.4832851728930796,0.4863503641450052,0.5076199159658967,36,25
117,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5352072239410611,0.5303032128547521,0.5316763359589186,0.5075807813809536,34,26
117,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.4704060416244577,0.5110727822715212,0.4996860948903434,0.5063435185361786,33,27
117,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5060490312323672,0.49376804445571343,0.4972067207531765,0.5026518760079204,32,28
117,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5387753815995054,0.5256136136344752,0.5292989086646837,0.5021654383291139,32,29
117,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5810836697109544,0.5220956744855099,0.5386123131486343,0.5017245979899674,31,30
117,Quinnipiac,16,18,4,6,9,1,10,9,3,0,0,0,0.47368421052631576,0.4896907216494846,0.5100208109111377,0.489552325129928,0.4952835011486667,0.49388530627387117,29,31
117,Bemidji State,16,15,9,8,8,4,8,7,5,0,0,0,0.5125,0.5124378109452736,0.485439917718263,0.48780739990175653,0.4871445048903783,0.49346783140410216,28,32
117,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.4574008287923904,0.4982344324010751,0.4868010233906434,0.4914165570166668,27,33
117,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.48016259869975036,0.47853195884485644,0.4789885380042267,0.4903224845842511,26,34
117,Connecticut,15,19,2,8,8,1,7,11,1,0,0,0,0.4444444444444444,0.44886363636363635,0.4995053205773019,0.5040310351543102,0.5027638350727479,0.48928878539547005,25,35
117,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.504569866871375,0.49554816136681634,0.49807423890809277,0.48914707703053195,25,36
117,Army,16,16,6,6,8,4,10,8,2,0,0,0,0.5,0.5051546391752577,0.47577115217601085,0.4849237473653296,0.4823610207123204,0.48805942532805474,22,37
117,Michigan State,12,22,2,8,7,1,4,11,1,0,4,0,0.3611111111111111,0.3546511627906977,0.5437759222364574,0.5244731199658236,0.529877904601601,0.4860712191488752,21,38
117,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.4714019858867065,0.4966481969803289,0.48957925787411466,0.4877201576913002,20,39
117,Yale,15,15,1,9,7,1,5,7,0,1,1,0,0.5,0.48344370860927144,0.4657933726392223,0.4948933096062881,0.48674532725550973,0.4859199225939501,20,40
117,Massachusetts-Lowell,17,19,0,10,8,0,6,10,0,1,1,0,0.4722222222222222,0.4655172413793104,0.46073165484262957,0.5016085158461916,0.49016299476519426,0.4840015564187232,18,41
117,Merrimack,12,21,4,6,7,2,6,14,2,0,0,0,0.3783783783783784,0.3932584269662921,0.5167724406549328,0.500575730320774,0.5051108092143384,0.4771477136523269,18,42
117,Robert Morris,18,20,3,8,8,3,8,10,0,2,2,0,0.47560975609756095,0.4729064039408867,0.49341281882574256,0.47967701044204547,0.4835230367894807,0.4808688785773322,17,43
117,American International,15,20,4,9,7,1,6,13,3,0,0,0,0.4358974358974359,0.44623655913978494,0.48196187357218556,0.4810357887163338,0.4812950924759723,0.4725304591419255,16,44
117,Bentley,13,18,6,6,7,2,7,11,4,0,0,0,0.43243243243243246,0.4505494505494506,0.4724510092054671,0.4816495993256814,0.4790739940920214,0.4719428582063787,16,45
117,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.4572105052754989,0.4834746577787908,0.476120695077869,0.46980728431418217,16,46
117,RIT,15,20,2,6,13,1,9,7,1,0,0,0,0.43243243243243246,0.42783505154639173,0.48969323370734913,0.47944359158189853,0.4823134913770247,0.46869388141936646,14,47
117,Vermont,10,18,7,3,10,4,7,8,3,0,0,0,0.38571428571428573,0.39226519337016574,0.4775342468896511,0.4971857710384258,0.4916833442767689,0.46682880655011816,12,48
117,Sacred Heart,13,22,4,3,10,3,9,12,1,1,0,0,0.38461538461538464,0.4020100502512563,0.49054528757464877,0.47922882560838775,0.4823974349589408,0.46230058878201974,11,49
117,Alabama-Huntsville,12,23,2,6,7,1,6,16,1,0,0,0,0.35135135135135137,0.36931818181818177,0.5114659974807407,0.4761666073298722,0.48605043657211533,0.456867372883632,10,50
117,Arizona State,8,19,5,4,9,1,2,8,4,2,2,0,0.328125,0.32704402515723274,0.5009148982515977,0.49664328732670077,0.49783933838567196,0.45514051007856215,9,51
117,New Hampshire,10,20,6,6,10,2,4,9,4,0,1,0,0.3611111111111111,0.3575418994413409,0.48152588449559935,0.4896861382224701,0.48740126717894633,0.4549364252445449,8,52
117,Ferris State,13,22,1,9,7,0,4,15,1,0,0,0,0.375,0.37724550898203596,0.4744380837188257,0.4805666050309652,0.47885061906356613,0.4534493415431836,7,53
117,Niagara,11,22,3,5,9,2,6,13,1,0,0,0,0.3472222222222222,0.3559322033898305,0.4870330370579623,0.4797360212306448,0.4817791856622937,0.45031744009417796,6,54
117,Brown,8,19,4,5,9,1,3,10,3,0,0,0,0.3225806451612903,0.3223684210526316,0.49223952508380125,0.488690104269052,0.48968394209718175,0.4478550618360443,5,55
117,Lake Superior,10,22,4,4,10,1,5,11,3,1,1,0,0.3333333333333333,0.34444444444444444,0.46134211040660783,0.483626439733956,0.47738682752229855,0.44415123175283505,4,56
117,Alaska,11,22,3,7,9,1,4,13,2,0,0,0,0.3472222222222222,0.3468208092485549,0.4548191734342865,0.4784101487404901,0.4718046756547531,0.44055870905320355,3,57
117,Rensselaer,6,27,5,3,12,2,3,12,3,0,3,0,0.2236842105263158,0.2263157894736842,0.5154926509005144,0.48962589595599415,0.49686858734045986,0.42923038787376594,2,58
117,St. Lawrence,8,26,2,4,10,2,3,16,0,1,0,0,0.25,0.24855491329479767,0.49107650538465525,0.4921636697988673,0.4918592637628879,0.43103317614586534,1,59
117,Alaska-Anchorage,4,26,4,1,13,3,3,13,1,0,0,0,0.17647058823529413,0.18023255813953487,0.44632850641930805,0.47931048626061706,0.4700755319050505,0.39761478846367165,0,60
118,St. Cloud State,25,9,6,16,3,2,8,4,4,1,2,0,0.7,0.6963350785340314,0.5560866471370397,0.5354585180230242,0.5412343941749486,0.5800095652647193,59,1
118,Notre Dame,28,10,2,14,6,1,11,2,1,3,2,0,0.725,0.7064676616915422,0.5294578038110717,0.5350926921780467,0.5335149234352936,0.5767531079993559,57,2
118,Ohio State,26,10,5,13,4,3,11,5,2,2,1,0,0.6951219512195121,0.6930693069306931,0.5162213066150776,0.5325247830504471,0.5279598096485436,0.5692371839690811,56,3
118,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.4788183903023161,0.503827457108113,0.4968249184024899,0.5691595693050121,56,4
118,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.5569547279584044,0.5269785506738816,0.5353718803135479,0.564028910235161,56,5
118,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.5547511835485518,0.5266416472927528,0.5345123174443764,0.5504169483636563,55,6
118,Minnesota State,29,11,2,15,5,1,14,5,1,0,1,0,0.7142857142857143,0.7129186602870814,0.5043853246658412,0.48889034417347954,0.49322893871134077,0.548151369105276,53,7
118,Providence,24,12,4,13,3,0,6,6,4,5,3,0,0.65,0.6578947368421053,0.506698408355629,0.5063344293385645,0.5064363434633425,0.5443009418080332,52,8
118,Northeastern,23,10,5,14,4,2,7,4,3,2,2,0,0.6710526315789473,0.6612021857923498,0.4900925344753696,0.5013744009223818,0.4982154783172184,0.5389621551860012,51,9
118,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5536887043402887,0.5304146390835413,0.5369313773554306,0.5334456594533545,48,10
118,Michigan,19,16,5,11,6,2,4,8,3,4,2,0,0.5375,0.5287958115183247,0.559772128981548,0.5243223124854804,0.5342482611043794,0.5328851487078657,48,11
118,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.5038947135365562,0.49504888735964614,0.49752571868918094,0.5328301528912313,48,12
118,Boston University,22,14,4,8,6,4,10,5,0,4,3,0,0.6,0.5911330049261084,0.5398174874992896,0.5016588662930224,0.5123432802307771,0.53204071140461,47,13
118,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.5369412386917086,0.5255361459574774,0.5287295719230621,0.5311625635576813,47,14
118,North Dakota,17,13,10,10,5,6,6,7,4,1,1,0,0.55,0.5412371134020619,0.5139923938008096,0.5320241608803703,0.5269752660980933,0.5305407279240855,45,15
118,Princeton,21,13,4,9,6,3,10,6,1,2,1,0,0.6052631578947368,0.6020942408376962,0.5118809426152354,0.49840989534841196,0.5021817885831225,0.527159901646766,45,16
118,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5499719439115173,0.522888284072035,0.53047170882709,0.5228537816203176,42,17
118,Boston College,20,14,3,11,5,2,9,5,0,0,4,1,0.581081081081081,0.5710382513661203,0.5336951200805011,0.5034823816631586,0.5119419484200145,0.526716024156541,41,18
118,Bowling Green,23,12,6,11,4,5,10,8,1,2,0,0,0.6341463414634146,0.635,0.45680189680997535,0.48988927025320284,0.48062480568909915,0.5192186042668243,39,19
118,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.4846833933257689,0.4992023755686902,0.4951370605406722,0.516430515612758,39,20
118,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.46045537190306207,0.48608052678402847,0.4789054834173579,0.5152564606293167,39,21
118,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.4630149322560636,0.48680906534945917,0.48014670808330845,0.5129565657159466,39,22
118,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.4633410706829087,0.4850906129420092,0.4790007411094611,0.5103869194684594,37,23
118,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.4976641867286596,0.5320101396350997,0.5223932728212964,0.5119066864595478,36,24
118,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5352072239410611,0.5299631857680601,0.5314315164565004,0.50739716675414,35,25
118,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.4707502845847997,0.5121292421783217,0.5005431340521356,0.5069862979075227,34,26
118,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.4909399430060365,0.48179362285814253,0.4843545924995529,0.5061230872318074,34,27
118,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5072834855569183,0.4951298602690631,0.49853287534966256,0.5036464919552849,32,28
118,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5383793551033927,0.5263818902622792,0.5297411804177911,0.5024971421439444,32,29
118,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5817596943107383,0.5220446423524738,0.5387648569007879,0.5018390058040826,31,30
118,Quinnipiac,16,18,4,6,9,1,10,9,3,0,0,0,0.47368421052631576,0.4896907216494846,0.5116715797373876,0.4909693953687522,0.49676600699197015,0.49499718565634876,29,31
118,Connecticut,16,19,2,9,8,1,7,11,1,0,0,0,0.4594594594594595,0.46111111111111114,0.5009732300031577,0.5063223616708401,0.504824604803889,0.4938962313806946,29,32
118,Bemidji State,16,14,8,8,8,4,8,6,4,0,0,0,0.5263157894736842,0.5208333333333334,0.47999592981776223,0.4837191345565146,0.4826766372296639,0.49221581125558134,27,33
118,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.4576870773061931,0.4994427484956708,0.48775116056261697,0.49212915989564704,26,34
118,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.5059724747855178,0.4967972925292135,0.4993663435609787,0.4901161555201964,26,35
118,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.48004153225515456,0.47782966458792175,0.47844898753474696,0.4899178217321413,24,36
118,Yale,15,15,1,9,7,1,5,7,0,1,1,0,0.5,0.48344370860927144,0.46656383534969287,0.49630873632695577,0.4879801640533221,0.48684605019230953,22,37
118,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.4724121121594378,0.49788431817811574,0.490752100492886,0.4885997896553787,21,38
118,Michigan State,12,22,2,8,7,1,4,11,1,0,4,0,0.3611111111111111,0.3546511627906977,0.5437759222364574,0.5250053044935782,0.5302610774615844,0.4863585987938627,21,39
118,Massachusetts-Lowell,17,19,0,10,8,0,6,10,0,1,1,0,0.4722222222222222,0.4655172413793104,0.461913713593814,0.5026326678036175,0.49123136062487255,0.48480283081348197,19,40
118,Army,15,15,6,6,8,4,9,7,2,0,0,0,0.5,0.5000000000000001,0.4717381076801297,0.4807487708189537,0.47822578514008296,0.48366933885506225,18,41
118,Merrimack,12,21,4,6,7,2,6,14,2,0,0,0,0.3783783783783784,0.3932584269662921,0.5178146773878503,0.5013108894539811,0.5059319500754643,0.4777635692981714,18,42
118,Robert Morris,18,20,3,8,8,3,8,10,0,2,2,0,0.47560975609756095,0.4729064039408867,0.4922355375684121,0.47903120618702727,0.482728418973815,0.4802729152155829,17,43
118,American International,15,20,5,9,7,2,6,13,3,0,0,0,0.4375,0.44502617801047123,0.4827286431911645,0.48239502389747274,0.4824884372997065,0.47312287247739765,16,44
118,Bentley,13,18,6,6,7,2,7,11,4,0,0,0,0.43243243243243246,0.4505494505494506,0.47202800346470924,0.4810887170404891,0.4785517172392707,0.47155115056681574,16,45
118,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.4568815738942044,0.4829922149475044,0.4756812354525804,0.4694776895952157,16,46
118,RIT,15,20,2,6,13,1,9,7,1,0,0,0,0.43243243243243246,0.42783505154639173,0.48864390038327193,0.47885243759582496,0.4815940471763101,0.46815429826883054,14,47
118,Vermont,10,18,7,3,10,4,7,8,3,0,0,0,0.38571428571428573,0.39226519337016574,0.4792359616885385,0.4983704127120072,0.493012766425436,0.4678258731616184,12,48
118,Sacred Heart,13,22,4,3,10,3,9,12,1,1,0,0,0.38461538461538464,0.4020100502512563,0.48973417062381625,0.47839860256627703,0.481572561622388,0.4616819337796051,11,49
